building_id,total_price
LAVY63oWobDV0nmK,2308155.576881305
gaMjBArE4Fy8YvfS,706841.6495420093
BAAzUvmPd53JMdab,39807278.80698549
YZPQFY3deQYrZeti,1480963.0455855222
zWQreCtn4UtuTzFY,1245153.051873421
WjIOIxHv2oaVHNLj,2252525.666705457
iUGGHTNzWZRIGVul,11820180.323495682
YfG9SIGhfbDcjPKX,1457979.3747783091
meTzWaAyAeqFYNTN,16722226.219366401
lBcoykHdBi0CaEXx,5693806.932504761
lXMSxNpUfj5VKHWA,5452599.478583843
XGeKUjBbDPNuBYaH,2098092.88586094
sZDe6FMgWnwVrRe9,5091868.668078927
vGw0CXv9kAUOmm4a,2364261.116389119
Zy1mR4OpbPqxL4tN,1659213.1685272348
jWhfQF0i7eNZ9KIp,22306770.29382857
q6pqkRNZ8ALYeBTK,2188815.653813747
oDqxu6G5n8vOklYM,3912941.938585116
zfiwO9VVLrLDEVCc,8932731.2582129
QjCavaoh0XjFyU5k,2576012.655313969
ZqTXO5ZPW3ZUc44e,6894711.0027457345
U0WwEyZPQIaAwplB,12864087.76732094
g3JGmrBzsWiIDEjM,4058186.8447410283
vDzdo81WL8Oa4Dbp,10004278.879689436
RvICK9sTFehG19pi,1002295.6294967644
GucGJyaTXkSzb9el,23819087.764097407
hOi5S42H12TsMANY,9712252.885062356
DxsLrvo94Kxj96Sf,1498674.2661509123
YBxLTo9Ri65oba06,1180383.373150154
M5BRYAACjQwI77kH,4155912.685518782
Gi1lmwUFajB6GlDZ,8806222.691774197
Te7QUGQiLgpL3Y8o,27118796.88242008
XP6yPz0QMGhqd2Fw,3306351.0262097763
u47Vcc6AZmN0nOAI,4075992.4511677767
ZAniE2060sAP1zRp,2261744.0685824985
GrSyaKY1QTPonFIf,1713382.4893737056
Ne3y6kSMX5kOGlwp,2891830.202095874
mKYfx6oxFP7mdyJv,9900425.118504008
VvIIi0P3mRwt3njv,2142563.948472221
VSFG2qihBG4tZ4kd,25537047.44131401
fj0krpfIzQH2fseK,325192.5651283406
WNrV3Npscb6irhPC,1720668.2642328583
yQ8TH1vSKVxIC99R,1507645.062466574
LhJE2NgalmJHoZ9p,4591664.238317172
N5UasoUR5YA8hDjZ,11274033.745519005
SxHbNJ4YmFyuHYb2,1893691.4680325312
rg3PN0bBiWo7K8Dm,3287612.6555627733
dGsmFK4ejatxQnmE,1810318.739332516
JdU9z2Kzo0qDqvs4,1594181.1169621437
FO9lK3hlHU9tCWoG,4621830.449734417
heqLCR5FYJXaSNAn,3190891.197952928
giC8a7pVACnqBXNv,2081252.8588476658
PVD62Wtl5jnpCRFS,26057948.457064465
dsODLqOfnhVGetr3,48363001.67428256
ca5JErboccvQMc2v,1080244.1916751137
A67Ce9dwmGvQWfKx,5367326.912732392
ImSTY90xihqVrUnn,11516109.816630755
y7C3fPrNf8om1ZEH,6079562.374503097
n0aNO36oJuRb3rfw,31484007.683133807
zjway7QXoD5teC5H,9933104.86875496
gfdA7dIEyBSTYJq2,2338955.2474838756
xLAe9vZcMyd7bQuF,8729996.800763678
m3vIoSJh5SUg4iJD,2278579.856412553
yGahNf1uXRw3xnGr,17493612.621055342
uidjk5HVDiWuY3fV,3095958.6198496697
GaZ0pcFW5mxdrtuH,3773004.909815016
G4bIERa5Msqvt3R0,3828003.021615427
QVol6jQPf1YA4jY6,3019669.7594253873
bgy9SJCs6NdybSTH,60354589.00187464
xyxKN0gVQy8CDFDy,16391111.917259578
RBUsKQBqUIqDhKOU,19472403.32130713
Bmof04Jk5RJqBTOK,855939.7060532662
SfFHXMlJ2aAzccrg,10790059.579506906
zTa9bWlWp22HSjcp,4204661.031095452
jKmyPaEKMXKJ8OeS,3200528.4280049386
l7GKrUpYAeg7jkiI,2520654.447303497
MMYZYwYRhmBslbMI,1276299.9566191016
Coye4R6psQ0oAveA,2759306.471354995
KCPvY4oRlpuubhPA,7706092.788579905
gb2S7HS3woOwKsdk,10115927.40291495
vsxWts5Np1hvP1Lo,4757431.4673432605
OTGvWWacckI4cSj3,4863237.310955198
R0otfXkZztZ1F9We,5548182.490139196
SlBvlepmdniwPdI6,4457250.792884935
O2N0rIs5FjwFSVUg,4868237.978107161
A5z1FLLMQAvx1yrx,5324892.013290948
X2lE4Qjz2oTvX6Pr,6129160.684122847
hcn9YsSjnNyRfdLi,3529080.142930908
ZpTEF6e3w7oHsZ2o,38591812.81754319
DbvqPD895x20Fh3B,58608890.66490125
YWYCPmRHYbDzHxPH,7114001.145590783
ATvX0PM50D7lyvRH,37167096.93242625
S6ULFODrrGZ9mvkj,2518454.911277369
v7MVrIqh8ockHjxW,16554377.78185079
K0HGx4POWQvb8Ih2,4145031.204961948
XvDPgtTbEJ5ubpSv,3191092.4964325745
KBPLcGU3GXryWEDw,7561452.633693291
GJW1O0tXH8BJh8Qn,2296038.0635999683
JuUKV3Eo6Zy0QHbW,4402083.5270026205
P8rG3wkiqLDGzhgB,37242499.11915731
BjFaby7LBMyAzECN,6139561.220814688
HWaiFr4aORKcHzPn,5166397.419513957
urtgCCtpEflglm5x,9497377.7341474
hJF98gBdXdEKFC1n,28651329.303748176
jxPyQZERnXbDxirI,15648363.877137298
Lw5cBwfgomBBe9Iw,6900675.922323712
EAz2IuAQ4JHOMQCV,6275115.916767462
lhmSRXsjl0WMEEZa,4572585.90195321
U4NB4Ggo0vamknCM,786812.3821448612
Hnm0STqY3oyOveyK,1671731.2673846993
XlqqCE8zljO5u917,2299492.431406204
kKGoSiMLoHBhVmP1,417836.4223499825
kMWMJJpsAGg8ht79,7112585.111000334
xjTyV5F9m0Ksq0fi,6718742.949487352
UItKY0JInq6im1Xu,2080688.6148781392
Powg58YeXvYbmdV5,71892364.59720008
gSiYBi23ZQsl4c9N,8636398.781615641
lEBMrec1Igl31qvL,1239531.483870244
SqOzKyki2ote075R,115895833.59215982
MRzG4JbbecMmYze7,56941014.31334979
OgEltS4fbXCrvYiz,3799341.197477661
Mb5tVtFmMys0zvUP,18589731.498356245
uhB5BzaC3nhyZe5I,2265386.9354472696
w6WDxL1CtgjR0N69,3846122.9121301267
P0UOSLMfwTXBvUMh,4798655.818135633
bIkMLQjMWPlQ5Dlq,25284666.362747993
GlJRVxv4MxVOb9e4,1182833.2448723004
zRkH7os80jXa0rQB,6586484.10335566
b85TMi595cUAP3Jq,24968543.268126957
PWOyRQbxJoNOuMJc,3223605.119556334
KpIbYTGm8oihVr8f,1017727.4137695562
eqyCxlpAWUue8BH4,1275020.0521059814
lohtzR0QFAcXVDSB,3218270.984802757
yW7nR10TVI6otznd,3156103.6745613967
SXmE937sYBJNu26N,4708762.140326714
SpDFCoP6YfLXr4L8,2036551.2910463884
Rn9o5aHPX040wUtu,20081902.817331932
UITe2ruYKZNbe1qX,9315104.09693654
JyHVCvOD85XLvbWD,19356563.734316908
KmswnjrNEKKvcFQ3,3642756.5487293997
f0FjkAToqZcuBaKI,1151095.0679334372
A0egeTg9CRMLFa6l,4652319.822581308
GXwnGmhDbVCBJ4OB,14268659.528895365
LkjzRvXznPGc4EWi,37108478.747019045
PRq5Id2Xt9dUJZnP,39062782.1901122
Mxp2UygDGDIANQ4N,4444186.029978566
eAglYNa9SCCxBK4q,79367111.15318795
cmwRgFWlbDoopsVO,16636451.124347595
EdogiZNtVxkfR6Si,5031622.461128942
ajsL3TjiLppKo5Zk,1128812.3167782892
oTZZOE1XLpnFwPuN,1747634.6718797714
Zd03f00SIR0q3nax,7960999.476499633
iJqcEh1EZduAjGCb,5741550.419505024
d2YbhDfHwu1v8t9d,4851487.711949351
bfkdfBlNQlh5tTt6,2686517.408072936
yAfx1ybWBD12ugoM,6774561.69499853
ZnDNXOmZJLkyb4H6,11878311.494194523
t720td1zv9qIdVAq,2182930.1929711904
o2DOAKhnQSi9It1e,4833627.638989593
I3czfLEVQN7O4mwS,24447385.262938615
RbXvHpgygLJtNknr,8538560.816190287
UXOEFC53piwAnaDg,1565446.6439309346
hMnQ48AOsZC96anw,11271077.026518112
kKQJevk7dYFPUdBg,6192274.455238749
caXpAVxrtj2pATF4,14086286.109261656
TKIs6ZpivZxQXZfo,225670104.1751997
lKBkXt9K62sNUpDn,8641425.2285636
wF4MOqce7akIi7hX,12146769.879774926
qAZfS7zqLf6u8nwP,32295767.921406362
BPTJGZhp73mP5siB,10479150.91327
m0rMm4tcm0534dEz,9529630.20812339
A2Nb463bkn3xE5PB,1187988.9989769643
xanCHG8THVGS1TSt,10684855.890384529
zxd6DAPeljvcwq9N,9544611.192813028
YD7zmT9XZtrUDtja,8539413.789758643
AER05qULuD23SbyP,2701534.644019659
glIuUuV8sjOaWx5V,3555424.569883253
sLclKaAEsSrkk4b1,3443363.9423117503
E4aWEtFCVaHACPgC,36040612.78002194
mUaOYW1xdyE0Z77c,2025278.9197090876
zRDXiij9QK8Ga6Nz,33947552.75005012
N2bsxJWNWsrc88hp,1288593.1352158121
AE2dBC52nqF9fLSy,1556609.9165502528
tAbUzWLPvowgXeR1,1805849.9610212732
JtkUB6PM1Gtc3rzf,12346784.044330152
hQ7jZjA9NPaz7Qnl,3530204.452444144
Rwf35GQhK1tkPgnO,4220183.247740608
JDYDvkE1AdwcWIOh,13898893.080458293
muEuJujTH1r3uavt,1743983.0399994175
jJTj8t4p6bjKU8GN,1120195.283950907
JXxyDp3zUHptItSP,5802311.099822335
DCsYPtUi3SLNzMqO,1887551.6660997565
WgFFgHgK6kF5NaLP,780741.6116080051
JPNBTDWSZ0mg70WM,7190460.112991472
z0L8HtIhYJtl1fdj,5059497.067263924
nRrhaPWfNOMLvR7i,6781824.857256048
WDhaoOOl3aTOypKG,3878416.765118825
WUY5tSABqEngfpFz,8170597.301663966
OMonnOpqV8PbI2bI,5385450.615461163
tYkr0yAtprx8qjJS,3985228.962887101
UVYGiE0trfPiTD6o,10137890.258158293
NP086UG0Liswt4QA,8707890.754770473
aFPJGGZqQrsKrvpH,9494234.967264915
GAy5XvTt0NrhDDE3,1391750.072622581
lwLE8ge77xrfCMW9,2568872.330549819
pDgW4FVb7MKzgiAV,27289998.88788357
OQYSBEokWu7NpSuR,1137148.0794730384
PY7e1h9fCsnKbdRB,969563.4953375455
e2r1qFQQ48fodYqI,1766560.621674832
LmgWjQ5luoL3o7jT,2368645.5190276178
y72Sw13SOIPxGGwr,8855379.64463932
EUMvYzAvFX95QcNV,31141060.237813268
gPYXGNxauj55kcMF,35829742.13085424
MS4ySJOMCxGZ42t0,9600596.513221782
znnDq4YrjSx1ZDIH,1100288.460692072
IDfdtG6uryRvI6Jn,14725925.449399298
htSGCaA6ZD1oYiWt,1702493.6961423978
GsB6fSgrXj8xeSAJ,1125858.4266100456
Vy0jOw8egQhG08rl,8851417.697905151
Y4VVGUEsNgsOZc3L,4108535.2674164223
PEEoOmamU2yFkzX1,8592982.423335096
D4xzTsQ2kiHDycKQ,9072068.70693373
NUWRmcu76rwDaHe2,2146360.356872277
UNB5qjCM3kmFRBT2,9677555.300162831
V4lTPVYxKXOz5U3M,810485.8721640289
IgXqcPYgEl9HemBB,5617011.970113547
VhQ5vwcg3M8l08ax,1252417.5835212043
rnWTzhJQqX7TnUIb,3733727.704246572
gbTlDg1JtJMNLTj0,24289580.260622345
FOaOgAsO3PdK1ylm,20526779.35263221
NSCEB49XEOTfMeW3,3262128.13959935
z3o8NS6o5q0xJiYz,5932697.347228587
LIgcVwy0MJVqwjdQ,103883063.56721804
cFWy7aah8OeHzVw1,4722733.190808306
qToSawCV0cGF5I7t,57555389.717230745
nTN63o0mIDJQn2Oz,10401778.667202422
q4o2FUv2M35j7IRw,1964382.7547901405
FizxsBpQ1fYJrXFD,2557079.6435793187
hTTZfapjKQvaPvzR,4946071.241805037
tXh5KKXzzbVSxLGX,2735879.4286160446
GjMuICpySCcrIZNw,1232289.4211373618
oOslZQmBcr9MCdxc,51868373.79973861
dbQzgLau2DFYf8tE,11884870.101600328
vzUsofI63EgiMgmC,6288631.985465005
aVqYt9NxUpgsrt5E,17773168.278240092
DLw3KGYkb6Doet2W,1485307.0948576552
tfYcBCsHpMGf9iGr,4150930.216511518
N1lRnfqaWoE3aYYM,1548389.445551562
AtKPjtHepkwuE63C,4705379.281562942
vRbzMGwap02xxk3L,5419237.403874556
w4LKD0urnNGDkwmk,3410046.8516744757
dGFNu3smjkeddTRO,2476828.1751891747
oF5SIpDwaHd61EGm,2166748.7751173726
MUrVi7DTqkJELjw7,1277695.365601492
ClTLs8VDa1ypOrW7,4152179.0458059423
ABBYlNfHXWWk7ZOf,4690933.296463862
T8RSztTpVcLElTgU,3466171.7750728955
lk4jhy4li1fWoV33,8011736.626569075
WB3LseesyXUHerJM,747922.7207500766
g4TEsFZGP2thrGYH,2084051.450634368
K4fFp68dbWjmmkKe,942018.6060644576
FtUlszbljN0KuJvw,9671286.110511843
l8YgRv6tIxGaNng6,2190346.5129593033
QQrkJKbsQbIL7sxq,22039336.610363957
PEO7JXgdfnrGrDlL,43743884.58839744
mnAy6sJwxf7VQAAe,22078895.59797043
nqoYPDZXtAfP5Ee6,5083198.573609246
ItEE0LXYYkFKxSDL,3233461.258854692
TK4bCG5FLpZ05mOq,4540080.068084718
yDrBJzgoC4kFEwMW,9732149.52645507
qyC7TrWMNagdeGWq,1104765.947596785
h4BXaEzdTsgqagYg,11718903.47350679
Ig1XSUlwbav6ud9r,1968030.5893979603
cQWgTQ2AZvGMoBSK,13402344.744921437
Jt1485s946yyXLt7,3831824.6278490317
zcwA2pM3xTcqwNvS,2038929.196091456
tAfy69OWqBNzrEu0,3600102.1523668887
omPSyaEyTMrAOFOy,5091436.983892837
hOB8OkAdIBEdFcAG,1322523.627599956
gCrAVKttCYKPUh4p,11282506.169755364
hJ5FMtWTo1L40VXk,4065783.0327111557
wIjmt7z9CVcgiCu7,11295159.810578529
JNBFMXAFw7l8DKbJ,6310400.560249773
VLxYl5WYeOrurqox,3867199.6073035197
IQ7TRHpDHzXRTq7I,4668882.5708117625
ry0jJlkBTDeihinm,4692529.361788197
F4jWawySca3VOMoC,4525796.574073783
HxzEcxKWWGr6l48d,50259786.448822334
Cl3aJix8HaV207zH,1612053.794038592
RxeRKrw7vZKuxXop,48111145.09788077
b9iHO9tqqgxwdoCq,5212911.814298766
cw1MrpagWIDXnEcf,4918838.289533179
Er4gWm5aHFzLeWFm,2012934.2834305896
zJHeTdaRME30IuC0,4558929.443342302
PavQmVBoLJTCj7cF,3083812.7986415955
KPXQ5Lp9beowBFu2,33656994.36664982
Xcq4P4LrqYC9LVFX,13207703.224857315
XSpSDI7CEW6cYZxF,7561855.837420748
PcAYXEi9cUkWfbDw,26648990.891569924
KBqxZjUV3Rets4PV,62272063.88783106
xvu2NEaRYm6QUf5S,1914719.26270064
uWz1719wfJ8sXTPm,21748950.89474894
SNiMKn5INroc2x4e,2916967.1481418204
h6S2cT3UbcQSHEGG,5737736.275667953
zKB2IqfUZb5CQ8eo,505039710.10811806
CIci8cz5NjGqKLiX,6862533.059787513
xjWFvwDgOIgF2rVK,20669692.098819286
MUJ6FJT24jOMMP2b,5711538.753596189
sEpRnRkFnb3sX4Si,9360814.209449608
owWSIo4XUSgD5hvX,6496468.98406387
K8RjENZiEML2JVmX,1344762.4728689047
XpCuQLepmkDvOclK,3546379.598808007
lG3TAzeH2P0UPEQq,7656541.101274605
y1wLhkeTdgj2XGfI,4197977.667559789
KaODpREWyzfyVWLP,25536589.253355928
xen7zntzvmYFfHsE,6500053.820412812
b94tflrWzQwf0i2Z,8751570.72378511
x27f0RUoJOv96kFC,877194.9884957764
Fpz3gmDrRsB2No3O,4045303.9330227217
RtTxcOnKir41gZtK,4435148.889219014
UXsIY0S4iSIdOJ5g,43552564.36681949
M9MWRJyxLCzd3kDI,5114705.800245598
leigHOBVlpDSv6EV,5895713.244465646
ZRDqNiqECCzw9CE5,17260483.108611252
X8LxX2LyMfig85mv,5022840.937963961
jH3u07E2MImNtEih,1305739.319863497
qzXsssZbGmdwWdBh,110610281.69402416
qsuv5vdCKh33CGZf,1700614.221468983
xQDfu31UlPjq5BIm,301462.50011941086
VOkRU8OaDrNZAzJb,985712.3247304086
Zp5WoxxDKDHwNTya,1604834.0759465103
nsV6wh0fe0d3bq1A,41452688.381880425
IyV6nDa39J66enKv,14646692.01656902
j90l6rrTHMA4cznO,2274414.027422987
MQWeqb9Qm1Jd9Bay,10652908.2597613
t79OmEOYeMct1Eb2,4618209.571727629
b2nflNG80StQ4ijc,5416984.020637326
TeawLt8M5VBuraRN,4192357.690390019
I253nvaL0RsXqGI7,5475256.5507168025
W9OTPnebCD7XEz66,29151242.366865568
Rk92eBnpTigRm85b,4417725.261749431
DsZ5dtrNlqmyFP3N,2640920.1144463783
ntLVuh7d2qH067oP,1492133.9464290377
buROmUvvU91WrwFO,56149022.61043044
kSOp0GO50ptobQwC,9299279.148772564
DvDGstPTVhxMQ7fS,13475153.065770803
CyDPGytriyxUCAHD,11868582.747806678
idtX9iN8wGXNf6B9,870507.1536455512
AoOrgsjzZya7fLFF,5574409.453733857
XNCGX5DuBZcKpXEy,4806677.791017374
n1oqXPjv3qrQ0d8S,53441407.08064399
I716h2ZKHpLdH0Lg,2461771.4292968977
YmHgSyhgernEAAWu,334722733.9464605
wBiDcFPG3uWzNzWJ,9877360.607316753
DMLbESXxEMtbYFu7,6260323.919519709
Xfd4MyKos9vCyasv,1593469.6861279907
Ohh0nrSoRGG9tENh,3177821.211707741
zlpW41lL2JhaqpDi,1893215.9698848736
KzDZGRgPbeGJaTX6,3264190.8964938433
B3l3oZf7mTkMfUTy,8607356.928691905
vVSXeXMQgU0PuTke,978402.8772426755
FhcRn3rtgFJM9Rn0,1029720.8122344033
iU9RNSz3jmICg1HY,5640285.0456962725
H7nFJpBRRO5HYKx8,7803798.434425972
lySx8QGH9qvavX8f,1187224.8407010061
hWn0mqDeCDe5BArH,47100254.985026315
RXBMWko6z6D2ciF0,9568401.883615933
dA57A6cy7VxpM4Qm,2159338.7600172837
o1D0BobRZQsodfdT,3115203.5211508973
xknc1MqaruPAN3s6,10319640.269196624
flMQ3pR4C7gNcFRy,3879345.5982573736
fFYK7YjZBDPRBHIJ,53538048.090672545
EOkdq8Y8tWTvAdOE,9367617.090094294
moBzDkVNzwM8YIpD,6787780.9378198385
YD868iwPqRUNWkcc,17564598.490473576
Xv1AyCE1H7KnwWj0,10169586.11985351
xz8Sn91nOc91zppS,8599469.244390797
ODCLHKnioKrsJUB5,23455836.772305347
VuqvdKmrzOrPNtjS,4197527.255261593
bozRSgIfIgjcjl2X,21815726.05224459
wEKWXbneZvnGNq3j,1117438.0064796985
y345OFrZTJ3u4EAg,4059343.628700037
SYMEGFiXJwuj2Swu,2792195.4382629716
WSKe2Sk8t57arJcE,673176.575009628
NuRy0Art88s4IeXj,8796964.836435992
s4gKVBW1uX8zAtzC,5801608.974933645
SqEiJ9Mpxwa3s3sX,1767640.6349664202
NFKxp5LZ7Ac23MAt,1429685.9095236817
wYLUXu36lMlvnAQV,1155842.0982627894
VbPgL6KowxutzGaC,14109249.669881761
j7EBYvXycBaMIJyP,4354489.687173155
oTXmSOCJFfHnBNv6,22354870.887685396
Kc6R5OHZ84Rd83If,4302061.4528132705
qrvBSwyL9gB4A8vs,176931985.07224852
U7FA9rzUPs960KA4,6356681.866771424
gv4kjqYvjyldXC11,14851452.026681464
XDlkGE1cfyyQCaUD,6276316.418919866
BcYysmsmP8agZQ3x,9551076.047375025
YHq6kc8kQFtQewan,865945.3830194256
scgqkhTyOWvPBh3d,3318770.0021221233
tqmIn5JGM2aD3yhG,35705120.344272025
Y8Emcc9m3TygMLmm,9461505.52015173
ZqdAoutwD8yLzvIh,5107476.493674119
LLkPCJ3J6QgpOCD2,3032995.140106156
bLWlHzGfabfVqu5e,1183577.4387523788
C4ksv3YojqPHsTb5,249275.61594461516
ObyjqVa2U8U1NdaB,538508.0850987453
PBWfadoXWZUZXpf2,3891866.5677691572
syJ1dU92gJlGNLQY,14322596.437728284
RSUV46hmufKXmLPz,890835.3229250318
tYOHQItzPdxMZHtU,3064125.471599103
l4Bi3uqTIay3yVVT,4950121.841476767
N9A6LpzTf2YHOm2o,11236382.339978937
wL9bKAXZZuh8GPaj,49100955.79909272
pprX7Irc15NYdzOG,6132137.856187721
CjDNHBNA4sBRj2Jj,13994209.526350973
A11ESOmOUlXg0NwM,3139892.973117144
al3YT1RlzyZNN3ZG,18912983.272886667
juouw9YFfC5deEdl,2668468.3001557887
LK46aPBobJzOgF80,1848875.3848838548
K1vjGcKXXTavfztg,5171705.603864776
GgbKSRkmt8Jgctmp,9581317.455411587
RmFJVwS9F866QVl0,2146966.9926083637
WmE9sayTmy1G3o84,9329866.84144729
qpAHvPp7KIYM1asd,1600199.8293660935
sKiUiNpKdoTbhQPe,21200115.387260158
I0LHNOCg9oFXkn14,4102459.2019552384
hdolC3EHZzUz7eM0,5968376.255360283
NO6Xb2OpJ5l3sVAF,1253849.071226064
zFs7hebXFU2OXxW2,24563828.862376615
cG5Auo90cij6wuRs,2905373.3575225654
NwGZ9tLDMIWb9Ctz,5677846.125215914
MBDDLirHeMuMsyPQ,6178042.408757978
bzg34WMHtiWMo752,1638389.0277624147
sigEx67os1MGLyTh,3475171.113380527
XL9ZYBwVMMXDVSvO,3296041.326229587
udXRfDA95FH38WDa,3028731.536150233
u6dHgYQtetBhyheC,2814794.270323429
SeRPyA2VQhyfkntG,7800693.889120899
SqhvHAXmNoaBck1C,5711235.663517358
pvpXV3wAHeRkzqo4,639632.6773834064
IDNXaBkYX1oRVLMe,5530938.567940752
Ac4Oq9zBJjLo3mU5,4092736.9497015243
YNE5nkIqLqnVmEIq,2129556.449387727
je3A8e6UpPhNC49G,729960.6416189306
JSNneLGlKMLS1m7U,10887360.552341158
t00rFT3hu0GyF2PV,686020.5966786961
HQHeTyP9Pelf0xz2,48237318.8278492
rWOmuCJ2rmLozK8u,559324.6081948106
Fg02ujJrQO0ww0fV,820835.6637027685
gMkLw3Aa3x8oquU2,87137204.31249294
izg0pAIpSsrrTmeQ,2915097.378491481
fdhrcnO7bpHDpk31,3012839.0209173183
xru7Z6dQezE8KxQ8,6536902.384462461
KbVQfIzbY0aVFq7B,17736327.850715883
ncHmEnCtmy6oXl55,3257548.278402971
MygQ3nukSFDk3sWk,6707402.745477594
u6in9Ykw4L4Zc8N6,2855265.418373326
rK7Y6hvm5qFZh2ij,1347409.0985036953
SsuUMYo0oGefc2O7,7732697.910239621
dUEiSsN8GM4JgySf,13497654.224925388
lUtiDKuVeIpEgVRg,13896669.617222173
ymPaSLJ4OlXe00Bi,14146811.235963618
NVFck1MwW1KvObFl,18136517.517936468
pA1LiULgr5vNcdHq,4354850.462484425
I6Uka97Q6h7uqWIO,2283456.595893765
gStAAs2P66oPSUJs,14204469.676479267
dzMJtfdNzh1nmLAk,3642427.200546798
YdmMsfxdjjcqlmXI,5251017.788606283
XCnMZhzRxMB7eJ80,3020634.0440145535
FUr1oGQ1GtIRBl7F,1116160.849050731
b9l6MOgUq3F7dZeR,2093897.6530784478
DEn8txpOGkvkfxam,41259443.31810066
HdGBIH0N3w8s9lRN,9787587.876719559
NmGgAFWL5E3L9GjP,443690.05801251775
BZAvtPYQMSiyXb9H,15533018.328609964
K8CcQNzEdLOOsi7u,5428861.693656948
qksQetYSEEhtyh8q,22020889.49783849
mO3MiJxs7aEpZN5p,2893658.465839681
LyFPLeEoHKwldOqe,1793237.9622996957
VaEiiMfjB19MMjJa,5604405.992812739
poLZMKSiM2WuLDr1,19639863.56512039
ShQtWNSKPCjoZJVb,12576723.30341533
o20nGTOmNzMrzNWl,6607132.935565988
qslg8HLNySP3yEJ8,2745250.797910383
msnApbNqAWJZ5Muk,15802429.223500352
rwtV17kEZLo7Iopk,8274597.3442234285
iTJrDZKE0elkrFpt,76607396.2648883
gGd49FeZYl0CqZc8,9348369.570626179
y6b6sU1Mx5lAMqpj,34374642.43614646
R0eiyROVCCxX66IA,1873122.7012278342
KSyOHTSUZ6XzR7p5,3127445.8580301697
CZnzleqPOGAe1DB7,357321491.5321363
bdcn3UYtRWBg8GV1,4635597.354369626
g4WBOQheQAUZrvmd,9789512.39045285
HOFMFV1Ht1xfUYT4,4425004.143150206
MTrs7ZVPIuZ0SlJD,7133706.478824372
JXMZWJ4YzoDmIiKC,1215760.911743737
DSalCSnleHlhprvv,4992330.102409634
QH82nRCKBkdSYe5L,26904745.020182073
xWmM6SN9o0yCCnEU,5462131.883588641
aAtPIuDPlHyBZFOb,5306030.612305496
otrMUuuyMkr1ZVrw,1408674.4217951898
vZAFjy8jHcZzaVKh,13388590.064742243
mkt5C2vcR6LyTfpv,2883363.1728384527
mRU3CmKUvHpRRc2n,39780374.18848842
kL6DhzLOW1Du2PHY,4365494.752516607
RR9cjnFw5iHhpyeU,84485578.75504163
rnBm5qND7PZ0J9x0,1447434.2272604639
R7yRwZUqshXziCni,10326621.237500194
xSgvtQAcJgm3h81e,8214916.513656644
c6zPiHyZ0g9GPSIT,909257.532194768
LjoePxp9XKLbdiNp,5574304.272354108
OnXaC4oLckeLVYGF,10562193.266018609
SH4qxr8xLqfFtAUr,1336798.143398933
CQwkubtAjaCseyFy,11828118.896387968
kTNznMvWqBnWyoPM,1793142.117088849
yIG9t0tbe9veA1eI,9143462.82790134
BcGHJRnEFbnHIhbm,6051563.574560752
yxS6ve3kLd2pLRnV,6476267.997583121
jp5ADP49AmxGNR6u,2424795.7623180402
xG8hueH9W8cxGf4K,4699983.599292008
iFUIGNf7aMOsnWVp,2663574.808509678
jXtnPjzrrfPMUhDk,4685274.59106237
hieApdB2VUQL3Ko1,609155.7305895813
nDPwBhNC4mzLMXSu,4484315.496908951
z5JgcCxGtEm2coq0,6583483.409582938
uyuVCl5PGxWhHtvR,656282.323708386
iOIyQVCoU6FfqV6y,15691665.251347525
YfTSI3WN07mQYkUL,28507534.24590015
XDQvwJ2IKHlFq0i1,9392254.38945751
esx0oXTwSJS1Q84x,15432188.065111147
HEFhnnwNwQItIfEJ,1879927.6158971658
TFtkBa3EJfoG1BOy,3767778.7754666614
XzxtFQhqbkrnwthQ,48771325.496333465
AFfqnlK2nEHto7HD,6084058.368450106
B3vPPkI5EYNba5Ss,26858396.846008338
m3uAk9X1IgdXeif2,628507.1348381081
EeCJBqXnQnMMksdw,6144964.172280235
KrqWeKlEXe0mEG3J,12505094.061482713
Y06jY3lkG01IhVUu,1842037.7823784985
lgzrCJaVU5LV4lqC,5264536.642835476
hAtVhylgQW0uJn6I,28035265.366152063
F0wHL4jKBQrcnze4,2532301.7074837126
tduGPcjB897tIES2,2307732.3368101744
JlPrmtuvJ9hKq5of,4730825.243079645
Z1jv200SYQ6EAys4,19738996.92707885
hoIoENeXudfggnOZ,42326586.532588094
VkfL28UqXJHZUsEK,2589291.6079597203
AkUg9sCOxDhaYjSw,28059161.9152203
YbC1vavTx7svVjuv,981594.0192501637
TN9IANJLTRKmGBg2,6050853.8612503465
z25qGI1c2MGKy2Ox,4036778.2944600135
wso24cSJQNIibZVj,4270463.482893133
QRkWd2rrPXIE0HJd,4620793.381100625
ntvJzugFEPW7bFBM,10526637.527749369
ap6NwQyGHuY1eGCV,5972686.531144857
ySjCysWFTa9elgcl,1861581.1857445461
Qkfk6VSYZAzZtAoK,4904860.204364049
j6nmRs28dLNRY0AB,7303088.846139242
A9crxLfmX4lutfxe,4888989.853918408
Ygqk5XfHjciz3LDJ,1272336.857389995
iyYqKhsAQV86Dz9Z,7658864.809064474
qey6NbTUHdkIoRmN,7059715.116492761
tQ26rA33L6vmXE1F,1746356.2270356673
wNufAT6PbonrNxPC,3558317.674893733
DtY7mhFPqLqJUQjc,13663140.82014756
w9RoJRyhWsC0Bd4d,5376944.301433142
cByUxDJ5xUggkMHq,19833063.45564515
